[I 2025-03-20 22:49:52,400] Trial 76 finished with value: 0.8680384635925293 and parameters: {'n_units_l0': 104, 'dropout_l0': 0.29781847959424457, 'n_units_l1': 51, 'dropout_l1': 0.2467246635337382, 'learning_rate': 2.012232531854831e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:50:04,869] Trial 77 pruned. Trial was pruned at epoch 41.
[I 2025-03-20 22:50:13,114] Trial 78 finished with value: 0.8670769274234771 and parameters: {'n_units_l0': 99, 'dropout_l0': 0.21922132835252153, 'n_units_l1': 56, 'dropout_l1': 0.21294906288492502, 'learning_rate': 2.840975351197796e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:50:19,218] Trial 79 pruned. Trial was pruned at epoch 10.
[I 2025-03-20 22:50:32,961] Trial 80 finished with value: 0.8658076882362364 and parameters: {'n_units_l0': 94, 'dropout_l0': 0.3113329461827215, 'n_units_l1': 44, 'dropout_l1': 0.2970693668151108, 'learning_rate': 1.024332378515661e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:50:43,876] Trial 81 finished with value: 0.8754999995231627 and parameters: {'n_units_l0': 98, 'dropout_l0': 0.24569631494121447, 'n_units_l1': 59, 'dropout_l1': 0.36974556635465605, 'learning_rate': 2.500138024991845e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:50:58,491] Trial 82 finished with value: 0.8850000083446503 and parameters: {'n_units_l0': 95, 'dropout_l0': 0.2593235847161249, 'n_units_l1': 54, 'dropout_l1': 0.23484718074622488, 'learning_rate': 2.2758402692234214e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:51:10,869] Trial 83 finished with value: 0.8985384762287139 and parameters: {'n_units_l0': 96, 'dropout_l0': 0.234166325627784, 'n_units_l1': 60, 'dropout_l1': 0.2800654487025353, 'learning_rate': 3.132851295820574e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:51:21,030] Trial 84 finished with value: 0.8838461518287659 and parameters: {'n_units_l0': 102, 'dropout_l0': 0.20467974204030348, 'n_units_l1': 56, 'dropout_l1': 0.25364989134606447, 'learning_rate': 3.7503407133912985e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:51:31,266] Trial 85 finished with value: 0.8907307624816894 and parameters: {'n_units_l0': 96, 'dropout_l0': 0.23146887793932766, 'n_units_l1': 60, 'dropout_l1': 0.28573025557284654, 'learning_rate': 3.111432025627268e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:51:39,209] Trial 86 finished with value: 0.8842692494392395 and parameters: {'n_units_l0': 99, 'dropout_l0': 0.327111636693719, 'n_units_l1': 52, 'dropout_l1': 0.2787916823279546, 'learning_rate': 9.37022467954426e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:51:51,428] Trial 87 finished with value: 0.885461550951004 and parameters: {'n_units_l0': 92, 'dropout_l0': 0.2741764562923775, 'n_units_l1': 75, 'dropout_l1': 0.2698476855113062, 'learning_rate': 2.6929110358643504e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:52:05,585] Trial 88 finished with value: 0.9008846342563628 and parameters: {'n_units_l0': 100, 'dropout_l0': 0.2202814421607205, 'n_units_l1': 58, 'dropout_l1': 0.2464909203897526, 'learning_rate': 3.3175700689159906e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:52:12,097] Trial 89 pruned. Trial was pruned at epoch 10.
[I 2025-03-20 22:52:20,099] Trial 90 finished with value: 0.8820384502410887 and parameters: {'n_units_l0': 101, 'dropout_l0': 0.2250818032896596, 'n_units_l1': 58, 'dropout_l1': 0.2430096972521158, 'learning_rate': 5.708766255302085e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:52:32,689] Trial 91 finished with value: 0.8918076813220976 and parameters: {'n_units_l0': 96, 'dropout_l0': 0.2191710689560317, 'n_units_l1': 57, 'dropout_l1': 0.2563989220451492, 'learning_rate': 4.085070273693018e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:52:42,270] Trial 92 finished with value: 0.8785384535789489 and parameters: {'n_units_l0': 100, 'dropout_l0': 0.2098273244564551, 'n_units_l1': 60, 'dropout_l1': 0.24867372871007562, 'learning_rate': 3.099301966364135e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:52:54,606] Trial 93 finished with value: 0.8802692353725433 and parameters: {'n_units_l0': 103, 'dropout_l0': 0.23944941547197057, 'n_units_l1': 53, 'dropout_l1': 0.23724309516016587, 'learning_rate': 3.362971412608653e-05}. Best is trial 59 with value: 0.9020384728908537.
[I 2025-03-20 22:53:08,701] Trial 94 finished with value: 0.8946923196315766 and parameters: {'n_units_l0': 97, 'dropout_l0': 0.2029567081575896, 'n_units_l1': 55, 'dropout_l1': 0.26468469203298645, 'learning_rate': 2.8332930280411568e-05}. Best is trial 59 with value: 0.9020384728908537.
